"ast","blk","dreb","fg3a","fg3m","fga","fgm","fta","ftm","min","oreb","pf","pts","reb","stl","turnover","game.id","game.date","game.home_team_id","game.postseason","game.visitor_team_id","player.id","player.position","player.team_id","team.id","team.full_name","player_name","blk_stl","pts_rebs","pts_rebs_ast","pts_ast","rebs_ast","fantasy"
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,27,"G",5,5,"Chicago Bulls","Lonzo Ball",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,56677874,"F",5,5,"Chicago Bulls","Onuralp Bitim",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,45969255,"F",5,5,"Chicago Bulls","Justin Lewis",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,56677860,"F",5,5,"Chicago Bulls","Adama Sanogo",0,0,0,0,0,0
9,1,6,5,2,16,7,9,9,"42",1,2,25,7,1,6,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,140,"F",24,24,"Phoenix Suns","Kevin Durant",2,32,41,34,16,46.9
3,3,4,4,2,4,2,2,1,"31",1,3,7,5,1,0,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,32,"F",24,24,"Phoenix Suns","Keita Bates-Diop",4,12,15,10,8,29.5
8,0,9,2,0,15,8,6,4,"38",7,4,20,16,2,6,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,349,"C",24,24,"Phoenix Suns","Jusuf Nurkic",2,36,44,28,24,51.2
1,0,2,0,0,1,1,0,0,"12",1,2,2,3,1,2,1037701,"2023-11-08T00:00:00.000Z",5,FALSE,24,137,"C",5,5,"Chicago Bulls","Andre Drummond",1,5,6,3,4,8.1
1,0,4,3,1,6,2,0,0,"25",0,4,5,4,0,2,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,66,"G-F",11,11,"Houston Rockets","Dillon Brooks",0,9,10,6,5,9.3
0,0,5,4,2,8,4,2,2,"26",1,2,12,6,1,2,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,38017684,"F",11,11,"Houston Rockets","Jabari Smith Jr.",1,18,18,12,6,20.2
4,0,7,0,0,10,8,4,3,"25",0,1,19,7,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,17896062,"F-C",11,11,"Houston Rockets","Alperen Sengun",0,26,30,23,11,32.4
3,0,6,6,5,15,11,4,1,"22",1,3,28,7,1,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,17895966,"G",11,11,"Houston Rockets","Jalen Green",1,35,38,31,10,42.9
10,0,3,6,1,9,2,4,4,"29",1,2,9,4,1,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,458,"G",11,11,"Houston Rockets","Fred VanVleet",1,13,23,19,14,30.8
1,0,1,2,1,3,1,0,0,"12",0,0,3,1,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,75,"G-F",11,11,"Houston Rockets","Reggie Bullock",0,4,5,4,2,5.7
2,1,5,2,1,10,4,0,0,"14",4,1,9,9,0,2,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,38017695,"F",11,11,"Houston Rockets","Tari Eason",1,18,20,11,11,23.8
0,0,3,0,0,5,4,2,1,"11",3,3,9,6,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,188,"F",11,11,"Houston Rockets","Jeff Green",0,15,15,9,6,15.2
3,0,2,2,1,6,3,0,0,"23",0,3,7,2,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,213,"G",11,11,"Houston Rockets","Aaron Holiday",0,9,12,10,5,13.9
0,1,2,1,0,3,1,0,0,"12",1,0,2,3,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,19465326,"C",11,11,"Houston Rockets","Jock Landale",1,5,5,2,3,7.6
0,0,5,0,0,4,3,1,0,"06",2,1,6,7,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,296,"C",11,11,"Houston Rockets","Boban Marjanovic",0,13,13,6,7,14.4
1,1,0,6,2,10,6,0,0,"27",1,3,14,1,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,3547301,"F",11,11,"Houston Rockets","Jae'Sean Tate",1,15,16,15,2,19.7
1,0,0,1,0,4,2,2,1,"08",0,0,5,0,1,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,47738533,"G",11,11,"Houston Rockets","Jeenathan Williams",1,5,6,6,1,9.5
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,3547281,"G-F",11,11,"Houston Rockets","Nate Hinton",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,357,"G",11,11,"Houston Rockets","Victor Oladipo",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677809,"F",11,11,"Houston Rockets","Jermaine Samuels Jr.",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677825,"G-F",11,11,"Houston Rockets","Amen Thompson",0,0,0,0,0,0
2,0,0,0,0,3,1,0,0,"14",2,5,2,2,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677738,"C",14,14,"Los Angeles Lakers","Colin Castleton",0,4,6,4,4,7.4
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,117,"F-C",14,14,"Los Angeles Lakers","Anthony Davis",0,0,0,0,0,0
2,1,7,3,2,14,10,5,2,"25",1,0,24,8,2,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,666609,"F",14,14,"Los Angeles Lakers","Rui Hachimura",3,32,34,26,10,45.6
1,1,0,2,0,3,1,2,1,"10",0,1,3,0,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677868,"G",14,14,"Los Angeles Lakers","D'Moi Hodge",1,3,4,4,1,6.5
0,0,1,0,0,2,0,0,0,"08",0,0,0,1,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677836,"F",14,14,"Los Angeles Lakers","Maxwell Lewis",0,1,1,0,1,1.2
0,0,1,3,0,7,2,4,3,"25",0,0,7,1,3,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,666860,"F-G",14,14,"Los Angeles Lakers","Cameron Reddish",3,8,8,7,1,17.2
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677867,"F",14,14,"Los Angeles Lakers","Alex Fudge",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,666626,"C",14,14,"Los Angeles Lakers","Jaxson Hayes",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677835,"G",14,14,"Los Angeles Lakers","Jalen Hood-Schifino",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,457,"F",14,14,"Los Angeles Lakers","Jarred Vanderbilt",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,1603383,"G",14,14,"Los Angeles Lakers","Gabe Vincent",0,0,0,0,0,0
1,0,4,0,0,1,0,2,0,"22",0,4,0,4,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,486,"F",14,14,"Los Angeles Lakers","Christian Wood",0,4,5,1,5,6.3
4,0,1,4,0,9,2,3,3,"26",0,1,7,1,2,2,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,17553995,"G",14,14,"Los Angeles Lakers","Austin Reaves",2,8,12,11,5,18.2
4,3,2,7,4,18,9,0,0,"28",0,1,22,2,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,405,"G",14,14,"Los Angeles Lakers","D'Angelo Russell",3,24,28,26,6,38.4
3,1,7,2,0,8,1,3,2,"28",1,2,4,8,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,38017697,"G",14,14,"Los Angeles Lakers","Max Christie",1,12,15,7,11,20.1
2,0,5,2,0,13,7,5,4,"27",1,1,18,6,0,3,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,237,"F",14,14,"Los Angeles Lakers","LeBron James",0,24,26,20,8,25.2
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,56677831,"F",11,11,"Houston Rockets","Cam Whitmore",0,0,0,0,0,0
1,0,1,2,1,6,3,0,0,"27",0,3,7,1,0,1,1037702,"2023-11-08T00:00:00.000Z",11,FALSE,14,383,"F",14,14,"Los Angeles Lakers","Taurean Prince",0,8,9,8,2,8.7
2,0,1,0,0,4,2,3,2,"08",0,2,6,1,1,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,666633,"G",16,16,"Miami Heat","Tyler Herro",1,7,9,8,3,13.2
9,0,8,7,4,11,5,3,3,"35",3,4,17,11,1,4,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,286,"G",16,16,"Miami Heat","Kyle Lowry",1,28,37,26,20,42.7
0,0,5,0,0,3,1,0,0,"12",1,1,2,6,0,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,74,"C",16,16,"Miami Heat","Thomas Bryant",0,8,8,2,6,8.2
2,0,3,1,1,5,4,3,2,"21",0,5,11,3,2,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,56677785,"G",16,16,"Miami Heat","Jaime Jaquez Jr.",2,14,16,13,5,23.6
2,1,0,5,0,9,1,0,0,"17",0,1,2,0,0,4,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,391,"G-F",16,16,"Miami Heat","Josh Richardson",1,2,4,4,2,4
2,0,3,5,2,7,3,2,1,"35",0,3,9,3,0,5,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,397,"F",16,16,"Miami Heat","Duncan Robinson",0,12,14,11,5,10.6
1,1,2,2,0,3,1,0,0,"14",2,0,2,4,1,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,19465585,"G",16,16,"Miami Heat","Dru Smith",2,6,7,3,5,14.3
0,0,1,5,0,9,1,0,0,"21",1,2,2,2,2,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,17896027,"G-F",15,15,"Memphis Grizzlies","Ziaire Williams",2,4,4,2,2,9.4
2,1,2,8,2,18,9,10,8,"33",2,5,28,4,0,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,231,"F-C",15,15,"Memphis Grizzlies","Jaren Jackson Jr.",1,32,34,30,6,37.8
0,0,4,0,0,4,4,2,1,"30",6,4,9,10,1,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,48,"C",15,15,"Memphis Grizzlies","Bismack Biyombo",1,19,19,9,10,23
3,2,5,8,2,16,4,6,5,"36",0,3,15,5,1,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,3547287,"G",15,15,"Memphis Grizzlies","Desmond Bane",3,20,23,18,8,33.5
7,0,4,3,0,14,4,4,3,"32",0,4,11,4,2,3,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,420,"G",15,15,"Memphis Grizzlies","Marcus Smart",2,15,22,18,11,29.3
0,1,6,4,2,14,5,2,0,"26",2,4,12,8,2,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,17896067,"F",15,15,"Memphis Grizzlies","Santi Aldama",3,20,20,12,8,29.6
4,0,0,3,2,3,2,0,0,"15",0,1,6,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,48248287,"G",15,15,"Memphis Grizzlies","Jacob Gilyard",0,6,10,10,4,12
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,56677830,"F",15,15,"Memphis Grizzlies","GG Jackson",0,0,0,0,0,0
3,0,2,6,3,7,4,2,2,"27",0,1,13,2,1,3,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,254,"G",15,15,"Memphis Grizzlies","Luke Kennard",1,15,18,16,5,19.9
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017728,"F",15,15,"Memphis Grizzlies","Jake LaRavia",0,0,0,0,0,0
1,0,0,0,0,3,1,0,0,"07",0,1,2,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017732,"F",15,15,"Memphis Grizzlies","Kenneth Lofton Jr.",0,2,3,3,1,3.5
1,3,11,0,0,15,8,16,14,"36",0,5,30,11,1,4,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,4,"C-F",16,16,"Miami Heat","Bam Adebayo",4,41,42,31,12,52.7
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017734,"F",16,16,"Miami Heat","Jamal Cain",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,3547257,"G",16,16,"Miami Heat","R.J. Hampton",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017696,"F",16,16,"Miami Heat","Nikola Jovic",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,666747,"F",16,16,"Miami Heat","Caleb Martin",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017736,"F",16,16,"Miami Heat","Cole Swider",0,0,0,0,0,0
0,0,1,0,0,2,1,2,2,"13",2,2,4,3,1,2,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017729,"F",15,15,"Memphis Grizzlies","David Roddy",1,7,7,4,3,8.6
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,38017731,"G",15,15,"Memphis Grizzlies","Vince Williams Jr.",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,3,"C",15,15,"Memphis Grizzlies","Steven Adams",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,666505,"F",15,15,"Memphis Grizzlies","Brandon Clarke",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,666703,"G-F",15,15,"Memphis Grizzlies","John Konchar",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,666786,"G",15,15,"Memphis Grizzlies","Ja Morant",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,401,"G",15,15,"Memphis Grizzlies","Derrick Rose",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,3547285,"F",15,15,"Memphis Grizzlies","Xavier Tillman",0,0,0,0,0,0
2,0,2,4,2,13,5,3,3,"35",1,1,15,3,1,1,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,79,"G-F",16,16,"Miami Heat","Jimmy Butler",1,18,20,17,5,23.6
1,3,0,4,2,7,5,2,2,"27",2,2,14,2,2,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,3092,"",16,16,"Miami Heat","Haywood Highsmith",5,16,17,15,3,32.9
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,285,"F-C",16,16,"Miami Heat","Kevin Love",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037703,"2023-11-08T00:00:00.000Z",15,FALSE,16,39398582,"C",16,16,"Miami Heat","Orlando Robinson",0,0,0,0,0,0
2,0,5,4,2,6,3,3,2,"37",0,2,10,5,1,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,112,"F",17,17,"Milwaukee Bucks","Jae Crowder",1,15,17,12,7,22
5,3,9,2,0,16,6,6,3,"22",0,1,15,9,0,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,15,"F",17,17,"Milwaukee Bucks","Giannis Antetokounmpo",3,24,29,20,14,41.3
0,4,6,6,4,8,5,0,0,"26",0,4,14,6,0,3,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,283,"C",17,17,"Milwaukee Bucks","Brook Lopez",4,20,20,14,6,30.2
2,0,4,2,1,6,4,1,1,"25",2,0,10,6,1,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38,"G",17,17,"Milwaukee Bucks","Malik Beasley",1,16,18,12,8,23.2
3,0,2,12,2,25,10,13,12,"34",0,1,34,2,3,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,278,"G",17,17,"Milwaukee Bucks","Damian Lillard",3,36,39,37,5,48.9
1,0,1,3,0,8,4,2,2,"26",1,4,10,2,0,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38017676,"F",17,17,"Milwaukee Bucks","MarJon Beauchamp",0,12,13,11,3,12.9
2,0,3,4,1,14,7,3,3,"23",2,1,18,5,0,2,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,377,"F",17,17,"Milwaukee Bucks","Bobby Portis",0,23,25,20,7,25
1,2,3,7,2,9,3,0,0,"37",1,4,8,4,0,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,3547267,"F-C",9,9,"Detroit Pistons","Isaiah Stewart",2,12,13,9,5,19.3
5,0,9,1,0,10,5,1,1,"28",3,5,11,12,0,2,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38017694,"C",9,9,"Detroit Pistons","Jalen Duren",0,23,28,16,17,30.9
8,0,6,8,2,27,11,10,9,"39",2,2,33,8,0,5,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,17896075,"G-F",9,9,"Detroit Pistons","Cade Cunningham",0,41,49,41,16,49.6
4,0,5,3,0,15,6,2,2,"29",0,1,14,5,1,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,3547241,"G",9,9,"Detroit Pistons","Killian Hayes",1,19,23,18,9,28
2,1,0,0,0,6,5,2,2,"20",2,4,12,2,0,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,24,"F",9,9,"Detroit Pistons","Marvin Bagley III",1,14,16,14,4,19.4
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,56677729,"G",9,9,"Detroit Pistons","Malcolm Cazalon",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,197,"F-G",9,9,"Detroit Pistons","Joe Harris",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38017682,"G",9,9,"Detroit Pistons","Jaden Ivey",0,0,0,0,0,0
3,0,1,1,0,4,3,0,0,"13",0,2,6,1,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,42097199,"G",9,9,"Detroit Pistons","Jared Rhoden",0,7,10,9,4,11.7
0,1,0,1,0,2,1,0,0,"09",0,1,2,0,0,2,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,44477024,"G",9,9,"Detroit Pistons","Stanley Umude",1,2,2,2,0,3
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,3547240,"C",9,9,"Detroit Pistons","James Wiseman",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,54,"F",9,9,"Detroit Pistons","Bojan Bogdanovic",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,77,"G",9,9,"Detroit Pistons","Alec Burks",0,0,0,0,0,0
1,0,0,1,0,3,1,0,0,"19",0,0,2,0,0,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,105,"G",17,17,"Milwaukee Bucks","Pat Connaughton",0,2,3,3,1,2.5
3,0,1,3,1,4,1,4,4,"24",0,2,7,1,2,1,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,368,"G",17,17,"Milwaukee Bucks","Cameron Payne",2,8,11,10,4,17.7
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,2148,"",17,17,"Milwaukee Bucks","Thanasis Antetokounmpo",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38017733,"G",17,17,"Milwaukee Bucks","A.J. Green",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"04",0,3,0,0,1,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,56677852,"G",17,17,"Milwaukee Bucks","Andre Jackson Jr.",1,0,0,0,0,3
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,56677854,"F",17,17,"Milwaukee Bucks","Chris Livingston",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,284,"C",17,17,"Milwaukee Bucks","Robin Lopez",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,259,"F",9,9,"Detroit Pistons","Kevin Knox",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,17896071,"F",9,9,"Detroit Pistons","Isaiah Livers",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,330,"G",9,9,"Detroit Pistons","Monte Morris",0,0,0,0,0,0
2,0,6,7,3,17,11,1,1,"28",0,1,26,6,1,3,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,56677792,"G",9,9,"Detroit Pistons","Marcus Sasser",1,32,34,28,8,36.2
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,666960,"G",17,17,"Milwaukee Bucks","Lindell Wigginton",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,666453,"C",17,17,"Milwaukee Bucks","Marques Bolden",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,315,"F",17,17,"Milwaukee Bucks","Khris Middleton",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,38017691,"G",17,17,"Milwaukee Bucks","TyTy Washington Jr.",0,0,0,0,0,0
3,1,12,1,0,8,3,0,0,"37",3,4,6,15,0,2,1037704,"2023-11-08T00:00:00.000Z",17,FALSE,9,56677826,"G-F",9,9,"Detroit Pistons","Ausar Thompson",1,21,24,9,18,29.5
3,0,0,5,2,7,4,0,0,"26",0,2,10,0,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,3547259,"F",18,18,"Minnesota Timberwolves","Jaden McDaniels",0,10,13,13,3,14.5
0,1,3,5,4,12,9,2,1,"28",0,6,23,3,0,3,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,447,"C",18,18,"Minnesota Timberwolves","Karl-Anthony Towns",1,26,26,23,3,26.6
1,2,16,0,0,5,4,12,9,"32",5,2,17,21,0,4,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,176,"C",18,18,"Minnesota Timberwolves","Rudy Gobert",2,38,39,18,22,45.7
8,2,3,8,2,22,10,5,4,"33",0,1,26,3,3,3,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,3547238,"G",18,18,"Minnesota Timberwolves","Anthony Edwards",5,29,37,34,11,53.6
4,0,4,5,4,5,4,0,0,"21",0,2,12,4,1,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,104,"G",18,18,"Minnesota Timberwolves","Mike Conley",1,16,20,16,8,25.8
8,0,4,1,0,1,0,0,0,"18",0,0,0,4,1,2,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,666400,"G",18,18,"Minnesota Timberwolves","Nickeil Alexander-Walker",1,4,12,8,12,17.8
5,2,2,2,1,3,2,2,1,"25",0,2,6,2,1,2,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,12,"F",18,18,"Minnesota Timberwolves","Kyle Anderson",3,8,13,11,7,22.9
0,0,0,1,0,5,2,0,0,"05",1,0,4,1,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,68,"F",18,18,"Minnesota Timberwolves","Troy Brown Jr.",0,5,5,4,1,5.2
0,0,1,0,0,4,2,2,1,"05",1,3,5,2,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,17896056,"C",18,18,"Minnesota Timberwolves","Luka Garza",0,7,7,5,2,7.4
1,0,4,5,1,9,4,1,1,"19",0,1,10,4,2,2,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,320,"G",18,18,"Minnesota Timberwolves","Shake Milton",2,14,15,11,5,20.3
0,0,0,1,0,1,0,0,0,"03",0,2,0,0,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,38017715,"F",18,18,"Minnesota Timberwolves","Josh Minott",0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"03",0,0,0,0,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,17895968,"F",18,18,"Minnesota Timberwolves","Daishen Nix",0,0,0,0,0,0
0,0,3,4,1,8,4,0,0,"22",1,2,9,4,1,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,667378,"F-C",18,18,"Minnesota Timberwolves","Naz Reid",1,13,13,9,4,16.8
0,0,0,0,0,0,0,0,0,"00",0,0,0,0,0,0,1037705,"2023-11-08T00:00:00.000Z",18,FALSE,19,56677851,"G",18,18,"Minnesota Timberwolves","Jaylen Clark",0,0,0,0,0,0
